customerid,PD,EAD,LGD,Expected_Loss
8475,0.0,3415.8,0.9,0.14
8476,0.0003,6313.0,0.9,1.69
8477,0.8784,3662.2,0.9,2895.25
8478,0.0,2319.71,0.9,0.02
8479,0.0,3885.95,0.9,0.05
8480,0.0,3655.06,0.9,0.07
8481,0.9982,4252.76,0.9,3820.45
8482,0.0,3907.67,0.9,0.07
8483,0.0,6840.86,0.9,0.27
8484,0.0,3524.31,0.9,0.16
8485,0.0004,2902.98,0.9,0.94
8486,0.0,3780.25,0.9,0.04
8487,0.0,3765.4,0.9,0.05
8488,0.9999,7954.95,0.9,7158.92
8489,0.0,4682.39,0.9,0.08
8490,0.0,6200.24,0.9,0.16
8491,0.0,2332.45,0.9,0.03
8492,0.0004,5872.19,0.9,2.0
8493,0.0,3512.38,0.9,0.09
8494,0.0,3268.93,0.9,0.07
8495,0.0,5085.9,0.9,0.09
8496,0.0,4872.32,0.9,0.08
8497,0.0002,4755.57,0.9,0.72
8498,0.9945,6203.49,0.9,5552.49
8499,1.0,5881.38,0.9,5293.09
8500,0.9722,4604.79,0.9,4029.25
8501,0.8523,3743.19,0.9,2871.35
8502,0.0,3942.22,0.9,0.1
8503,0.0072,4999.36,0.9,32.46
8504,0.0,6247.36,0.9,0.11
8505,0.0047,3855.19,0.9,16.22
8506,0.0,4626.57,0.9,0.07
8507,0.0,4385.71,0.9,0.05
8508,0.0,5352.27,0.9,0.12
8509,0.0002,6899.29,0.9,1.05
8510,0.0,2789.0,0.9,0.04
8511,0.9999,3618.58,0.9,3256.53
8512,1e-04,6177.82,0.9,0.49
8513,0.0,4170.45,0.9,0.04
8514,0.0,3074.93,0.9,0.12
8515,0.0,5844.35,0.9,0.21
8516,0.0,2915.4,0.9,0.04
8517,0.9999,4403.49,0.9,3962.94
8518,0.9999,7041.15,0.9,6336.47
8519,0.9999,4540.76,0.9,4086.28
8520,0.0,5089.93,0.9,0.07
8521,0.0,2884.88,0.9,0.12
8522,0.9844,5988.43,0.9,5305.46
8523,0.0015,5571.1,0.9,7.5
8524,0.0,4874.54,0.9,0.06
8525,0.9619,5056.65,0.9,4377.51
8526,0.0,4648.74,0.9,0.05
8527,0.0,2906.81,0.9,0.04
8528,0.0,2387.19,0.9,0.1
8529,1e-04,2978.24,0.9,0.17
8530,1e-04,2557.81,0.9,0.15
8531,0.0,8382.75,0.9,0.17
8532,0.0,3716.38,0.9,0.04
8533,0.0,3516.01,0.9,0.06
8534,0.0,4896.89,0.9,0.07
8535,0.9996,2672.15,0.9,2404.04
8536,0.0,3723.27,0.9,0.05
8537,1e-04,6535.21,0.9,0.52
8538,0.0,4079.92,0.9,0.04
8539,0.0,2991.05,0.9,0.08
8540,0.0,4781.18,0.9,0.05
8541,0.0038,3933.81,0.9,13.29
8542,0.0,6676.95,0.9,0.15
8543,0.0,780.69,0.9,0.03
8544,0.0,3648.19,0.9,0.04
8545,0.0,4281.75,0.9,0.1
8546,0.0,1172.73,0.9,0.03
8547,0.0,2944.73,0.9,0.02
8548,0.0,3005.45,0.9,0.03
8549,0.0,4406.91,0.9,0.06
8550,0.9999,5243.03,0.9,4718.35
8551,1e-04,3465.86,0.9,0.16
8552,0.0,3785.14,0.9,0.03
8553,1.0,3343.7,0.9,3009.2
8554,0.9999,3515.58,0.9,3163.87
8555,0.9999,7243.71,0.9,6518.65
8556,0.0153,3236.89,0.9,44.62
8557,0.0,3143.16,0.9,0.04
8558,0.0,4309.53,0.9,0.05
8559,0.0,4231.43,0.9,0.05
8560,0.0,4545.97,0.9,0.06
8561,0.0015,4428.47,0.9,6.04
8562,0.0,4437.67,0.9,0.06
8563,1e-04,2920.82,0.9,0.14
8564,0.0,3051.37,0.9,0.12
8565,0.0,3922.86,0.9,0.03
8566,0.0,7192.76,0.9,0.18
8567,0.0,3983.69,0.9,0.04
8568,0.0,3432.99,0.9,0.03
8569,0.0,5350.83,0.9,0.22
8570,0.0,3881.44,0.9,0.03
8571,1e-04,4265.4,0.9,0.54
8572,0.998,6068.8,0.9,5450.95
8573,0.0024,6841.2,0.9,14.65
8574,0.0,4114.37,0.9,0.04
8575,0.0005,4402.46,0.9,2.07
8576,0.0,3946.3,0.9,0.04
8577,0.0,1594.46,0.9,0.02
8578,0.0,2472.73,0.9,0.04
8579,0.0018,5156.36,0.9,8.18
8580,0.0,2562.96,0.9,0.03
8581,0.0,6698.0,0.9,0.18
8582,0.0,4353.74,0.9,0.1
8583,0.0,3934.15,0.9,0.05
8584,1e-04,2013.86,0.9,0.11
8585,0.0,2108.72,0.9,0.05
8586,1e-04,3222.19,0.9,0.24
8587,0.0,2924.5,0.9,0.02
8588,0.0,4579.59,0.9,0.05
8589,0.0,4828.99,0.9,0.07
8590,0.0,3144.62,0.9,0.04
8591,0.0,2627.4,0.9,0.03
8592,1e-04,4219.39,0.9,0.23
8593,0.9999,5697.36,0.9,5127.36
8594,0.0,3334.89,0.9,0.04
8595,0.0,3678.2,0.9,0.03
8596,0.0,4482.37,0.9,0.08
8597,1e-04,5581.75,0.9,0.31
8598,0.0246,5229.54,0.9,115.72
8599,0.0,4121.22,0.9,0.14
8600,0.0,7069.25,0.9,0.14
8601,0.0,3968.66,0.9,0.03
8602,1e-04,4629.54,0.9,0.26
8603,0.9997,1915.44,0.9,1723.37
8604,1e-04,2551.13,0.9,0.28
8605,0.9769,3186.05,0.9,2801.18
8606,0.9999,5085.93,0.9,4577.02
8607,0.0,1007.99,0.9,0.02
8608,0.9999,3520.26,0.9,3167.88
8609,0.0,3434.86,0.9,0.02
8610,0.0,3977.48,0.9,0.08
8611,0.0,3938.98,0.9,0.04
8612,0.0,4255.28,0.9,0.05
8613,1e-04,5464.91,0.9,0.48
8614,0.0,3750.92,0.9,0.04
8615,0.9998,3230.18,0.9,2906.49
8616,0.9998,3668.83,0.9,3301.22
8617,1e-04,4648.93,0.9,0.45
8618,0.0,4619.96,0.9,0.05
8619,0.0,5418.6,0.9,0.12
8620,0.0006,2680.95,0.9,1.55
8621,0.0,4056.43,0.9,0.07
8622,1e-04,7470.02,0.9,0.35
8623,0.0,4492.99,0.9,0.09
8624,1.0,5741.48,0.9,5167.11
8625,0.0002,6957.06,0.9,1.32
8626,0.0,4393.64,0.9,0.06
8627,0.0,4132.94,0.9,0.06
8628,0.9996,2486.36,0.9,2236.8
8629,0.0,5106.65,0.9,0.08
8630,1e-04,3939.47,0.9,0.18
8631,0.0,6561.15,0.9,0.14
8632,0.0,3818.79,0.9,0.05
8633,0.0,2120.35,0.9,0.03
8634,1e-04,6790.44,0.9,0.37
8635,0.0,2880.5,0.9,0.04
8636,0.9986,4323.12,0.9,3885.33
8637,0.0,3235.56,0.9,0.04
8638,0.0,4064.55,0.9,0.07
8639,0.0,3388.17,0.9,0.06
8640,0.0,3238.82,0.9,0.04
8641,0.9989,6579.41,0.9,5914.68
8642,0.9606,4457.43,0.9,3853.45
8643,0.0,2616.55,0.9,0.04
8644,1e-04,3344.36,0.9,0.21
8645,1e-04,3964.03,0.9,0.29
8646,0.9999,3939.52,0.9,3545.21
8647,0.0,3430.31,0.9,0.07
8648,0.9999,4053.49,0.9,3647.79
8649,0.0,4344.73,0.9,0.04
8650,0.0,3372.56,0.9,0.05
8651,0.9999,6834.51,0.9,6150.38
8652,0.0942,2118.99,0.9,179.63
8653,0.0,6305.67,0.9,0.15
8654,0.0,4990.43,0.9,0.07
8655,0.0,3334.78,0.9,0.03
8656,0.0,4721.82,0.9,0.06
8657,0.0,3911.64,0.9,0.03
8658,0.0,1679.81,0.9,0.04
8659,0.0,1803.01,0.9,0.04
8660,0.0,3146.23,0.9,0.03
8661,0.0,4073.91,0.9,0.12
8662,0.0,2100.92,0.9,0.03
8663,0.0002,2929.86,0.9,0.4
8664,0.0,4656.94,0.9,0.07
8665,0.0,3182.4,0.9,0.05
8666,0.0008,4135.57,0.9,2.79
8667,0.9998,4939.84,0.9,4445.08
8668,0.0,5869.27,0.9,0.16
8669,1e-04,5695.12,0.9,0.46
8670,0.0,4190.02,0.9,0.17
8671,0.0381,3844.73,0.9,131.72
8672,0.9999,4913.03,0.9,4421.27
8673,0.0,4022.8,0.9,0.11
8674,0.0,3350.27,0.9,0.03
8675,0.9999,6525.32,0.9,5872.39
8676,0.0,2105.34,0.9,0.02
8677,0.4339,6104.35,0.9,2383.65
8678,0.0,3987.93,0.9,0.07
8679,0.9999,4601.02,0.9,4140.42
8680,1.0,5278.93,0.9,4750.82
8681,1e-04,5718.4,0.9,0.64
8682,0.0,3966.8,0.9,0.11
8683,0.0013,7376.07,0.9,8.41
8684,0.0,5200.88,0.9,0.09
8685,0.0,5153.06,0.9,0.11
8686,0.9999,3622.21,0.9,3259.72
8687,0.9997,2300.64,0.9,2069.94
8688,0.0,2457.5,0.9,0.04
8689,0.9999,7564.53,0.9,6807.43
8690,0.0,5466.18,0.9,0.1
8691,0.0,2320.98,0.9,0.02
8692,0.0,1986.61,0.9,0.02
8693,0.4726,3865.86,0.9,1644.46
8694,0.9994,3082.33,0.9,2772.41
8695,0.0,3322.9,0.9,0.02
8696,0.0,2038.02,0.9,0.03
8697,0.8413,6210.53,0.9,4702.58
8698,0.0,5522.49,0.9,0.22
8699,0.0018,4283.55,0.9,6.75
8700,0.0,5142.78,0.9,0.1
8701,0.0,3270.43,0.9,0.03
8702,0.0,2260.19,0.9,0.06
8703,0.9999,5368.25,0.9,4831.13
8704,0.9999,2566.7,0.9,2309.86
8705,0.0,4454.54,0.9,0.09
8706,0.9723,3715.52,0.9,3251.37
8707,0.0,1398.75,0.9,0.02
8708,0.0,4171.96,0.9,0.07
8709,0.0,2051.99,0.9,0.03
8710,1e-04,5323.62,0.9,0.42
8711,0.0,4675.98,0.9,0.05
8712,0.0,3889.68,0.9,0.03
8713,0.9998,4527.1,0.9,4073.77
8714,1e-04,3265.98,0.9,0.32
8715,0.0,2459.15,0.9,0.04
8716,0.0,2353.57,0.9,0.06
8717,0.0,4017.18,0.9,0.03
8718,0.0,2381.39,0.9,0.03
8719,0.0,5487.14,0.9,0.16
8720,0.0,4642.16,0.9,0.07
8721,0.0,4678.53,0.9,0.09
8722,0.0,6998.35,0.9,0.19
8723,0.9999,5672.24,0.9,5104.6
8724,0.0,2002.24,0.9,0.04
8725,0.7934,3797.1,0.9,2711.31
8726,0.9993,5473.25,0.9,4922.42
8727,0.0,4142.61,0.9,0.16
8728,0.0,3604.99,0.9,0.04
8729,0.0,4000.45,0.9,0.04
8730,0.0,4563.97,0.9,0.14
8731,0.0,1937.48,0.9,0.03
8732,0.0002,4275.9,0.9,0.79
8733,0.9999,5203.4,0.9,4682.7
8734,0.0,4194.5,0.9,0.11
8735,1e-04,5375.0,0.9,0.25
8736,0.9997,4789.41,0.9,4309.35
8737,0.9999,5472.5,0.9,4924.83
8738,0.0,5069.53,0.9,0.06
8739,0.0,3293.66,0.9,0.09
8740,0.0,3677.03,0.9,0.09
8741,0.0,3041.44,0.9,0.04
8742,0.0,6272.04,0.9,0.12
8743,0.9999,2055.45,0.9,1849.66
8744,0.9999,4375.46,0.9,3937.61
8745,1e-04,4978.72,0.9,0.24
8746,0.9999,3583.88,0.9,3225.01
8747,0.9999,3059.04,0.9,2752.83
8748,0.0,2785.09,0.9,0.04
8749,1e-04,6291.12,0.9,0.7
8750,0.0,1345.08,0.9,0.01
8751,0.0,2338.16,0.9,0.03
8752,0.9999,4920.29,0.9,4428.03
8753,1e-04,4560.14,0.9,0.23
8754,0.0,3528.32,0.9,0.05
8755,0.2701,6354.56,0.9,1544.85
8756,1e-04,2912.64,0.9,0.15
8757,0.0,3439.26,0.9,0.1
8758,0.0,2127.38,0.9,0.03
8759,0.0515,2849.1,0.9,132.16
8760,0.0005,3611.27,0.9,1.59
8761,0.9999,3372.48,0.9,3034.78
8762,0.0,3676.38,0.9,0.04
8763,0.0,5205.59,0.9,0.08
8764,0.0,4431.49,0.9,0.07
8765,0.9999,6754.59,0.9,6078.38
8766,0.0,2601.43,0.9,0.08
8767,0.0,3852.35,0.9,0.04
8768,0.0,1823.19,0.9,0.02
8769,0.0,3647.33,0.9,0.06
8770,0.9983,3481.75,0.9,3128.4
8771,1e-04,4931.74,0.9,0.55
8772,0.0035,3383.35,0.9,10.56
8773,0.0,4840.11,0.9,0.06
8774,0.0013,4270.02,0.9,5.14
8775,0.0,5218.91,0.9,0.11
8776,0.0,3896.93,0.9,0.05
8777,0.0,3580.88,0.9,0.06
8778,0.0,3815.71,0.9,0.05
8779,0.0,5125.78,0.9,0.08
8780,0.9998,3177.88,0.9,2859.66
8781,0.0,2047.81,0.9,0.04
8782,0.0,4444.41,0.9,0.06
8783,0.0,3506.32,0.9,0.07
8784,0.0,4566.08,0.9,0.07
8785,0.0002,9286.96,0.9,1.58
8786,1e-04,2813.77,0.9,0.22
8787,1e-04,4334.95,0.9,0.28
8788,0.9998,5243.57,0.9,4718.39
8789,0.0,4790.91,0.9,0.05
8790,1.0,4010.53,0.9,3609.34
8791,0.0007,5063.78,0.9,3.25
8792,0.0,4049.96,0.9,0.03
8793,0.0,2831.51,0.9,0.04
8794,0.0,3601.88,0.9,0.04
8795,1e-04,3022.48,0.9,0.19
8796,0.987,3998.49,0.9,3552.01
8797,0.0,3631.34,0.9,0.08
8798,0.0,4301.12,0.9,0.11
8799,0.0,6423.44,0.9,0.21
8800,0.9999,5284.79,0.9,4756.06
8801,1e-04,2851.45,0.9,0.15
8802,0.0,1692.92,0.9,0.02
8803,0.9999,5850.0,0.9,5264.67
8804,0.0,3967.34,0.9,0.04
8805,0.0,3833.1,0.9,0.12
8806,0.0,3048.43,0.9,0.1
8807,0.9999,4501.05,0.9,4050.6
8808,0.0,2046.59,0.9,0.04
8809,0.0,4642.66,0.9,0.06
8810,1e-04,3205.15,0.9,0.26
8811,0.999,5865.09,0.9,5273.24
8812,0.0,4712.23,0.9,0.06
8813,0.9999,3181.79,0.9,2863.34
8814,0.0,5680.04,0.9,0.16
8815,0.0,3299.79,0.9,0.04
8816,0.9999,3302.18,0.9,2971.81
8817,0.0,4213.88,0.9,0.04
8818,0.9999,3962.8,0.9,3566.25
8819,0.9999,3336.45,0.9,3002.53
8820,0.0,2335.45,0.9,0.04
8821,1e-04,3550.33,0.9,0.4
8822,0.0,5201.02,0.9,0.12
8823,0.0,2495.2,0.9,0.04
8824,1e-04,4560.98,0.9,0.24
8825,0.9999,3613.65,0.9,3252.04
8826,0.0,2227.71,0.9,0.03
8827,0.9997,5179.6,0.9,4660.31
8828,0.0,5932.91,0.9,0.19
8829,0.0,4900.91,0.9,0.06
8830,1e-04,4148.06,0.9,0.29
8831,0.0,3694.96,0.9,0.03
8832,0.0,3069.37,0.9,0.03
8833,0.0,3681.47,0.9,0.03
8834,0.0,3479.72,0.9,0.09
8835,0.9998,2086.64,0.9,1877.64
8836,0.9999,4142.76,0.9,3728.12
8837,0.0,4917.84,0.9,0.13
8838,0.0,4792.54,0.9,0.05
8839,0.0,5260.13,0.9,0.12
8840,0.0002,8183.96,0.9,1.3
8841,0.0,3615.97,0.9,0.03
8842,0.0006,7413.97,0.9,4.16
8843,0.9998,2150.33,0.9,1934.87
8844,0.0002,2834.91,0.9,0.55
8845,0.0,3781.95,0.9,0.13
8846,0.0,3968.61,0.9,0.04
8847,1e-04,4957.97,0.9,0.33
8848,0.0,5518.44,0.9,0.16
8849,0.0003,5152.8,0.9,1.62
8850,0.0,3524.89,0.9,0.05
8851,0.0,2730.92,0.9,0.02
8852,1e-04,6958.45,0.9,0.72
8853,0.9999,5540.72,0.9,4986.3
8854,1e-04,3585.27,0.9,0.19
8855,0.0,3570.72,0.9,0.06
8856,0.0,5350.45,0.9,0.09
8857,0.0,6210.12,0.9,0.17
8858,0.0,1999.95,0.9,0.07
8859,0.0,6933.54,0.9,0.13
8860,0.0,3434.92,0.9,0.04
8861,0.0,2491.35,0.9,0.05
8862,0.0,5264.91,0.9,0.15
8863,0.0,6164.69,0.9,0.15
8864,0.0004,3252.91,0.9,1.16
8865,0.0006,1915.48,0.9,1.1
8866,0.9999,4584.18,0.9,4125.47
8867,0.0,5054.71,0.9,0.06
8868,0.0,2831.06,0.9,0.03
8869,0.0,4484.75,0.9,0.13
8870,1e-04,5911.15,0.9,0.49
8871,0.0011,4408.86,0.9,4.24
8872,0.0,6297.77,0.9,0.12
8873,0.0,6395.18,0.9,0.21
8874,0.0003,4238.21,0.9,1.09
8875,0.0003,4854.28,0.9,1.35
8876,0.0002,5891.73,0.9,1.02
8877,0.0,6911.76,0.9,0.26
8878,1e-04,4226.07,0.9,0.23
8879,0.0,3086.0,0.9,0.12
8880,0.0,3514.86,0.9,0.11
8881,0.0,3522.6,0.9,0.05
8882,0.0,2716.54,0.9,0.03
8883,0.0,3343.92,0.9,0.09
8884,0.0,4992.98,0.9,0.08
8885,0.0,2634.43,0.9,0.03
8886,1e-04,2913.81,0.9,0.15
8887,0.9999,4160.1,0.9,3743.78
8888,0.0006,3440.3,0.9,1.85
8889,1e-04,2772.03,0.9,0.13
8890,0.0,2834.68,0.9,0.06
8891,1e-04,4132.39,0.9,0.24
8892,0.0,3730.05,0.9,0.07
8893,0.9858,5395.2,0.9,4786.73
8894,0.0,4347.14,0.9,0.04
8895,0.0,2625.8,0.9,0.03
8896,0.9999,6033.57,0.9,5429.83
8897,0.9999,2083.13,0.9,1874.55
8898,0.0,2072.5,0.9,0.04
8899,0.0002,4609.16,0.9,0.63
8900,0.0,4531.56,0.9,0.07
8901,0.0,2785.4,0.9,0.03
8902,0.0005,6365.15,0.9,3.06
8903,1e-04,5828.22,0.9,0.34
8904,0.0,4030.91,0.9,0.04
8905,0.0,4119.1,0.9,0.04
8906,1e-04,4189.81,0.9,0.19
8907,0.0,5652.59,0.9,0.11
8908,0.0,3123.41,0.9,0.09
8909,0.0,7475.66,0.9,0.14
8910,0.0,5859.65,0.9,0.13
8911,0.0,2579.14,0.9,0.04
8912,0.0,4639.83,0.9,0.06
8913,0.0,4538.28,0.9,0.06
8914,0.0,3901.78,0.9,0.06
8915,0.0,2675.96,0.9,0.04
8916,0.0,4912.6,0.9,0.09
8917,0.9999,4124.11,0.9,3711.3
8918,0.0,1518.86,0.9,0.02
8919,0.0,3104.32,0.9,0.03
8920,0.0,3692.75,0.9,0.04
8921,1e-04,7280.51,0.9,0.36
8922,1.0,5603.64,0.9,5043.03
8923,0.9999,3270.06,0.9,2942.76
8924,1e-04,2741.39,0.9,0.15
8925,0.0,4860.32,0.9,0.06
8926,0.0,4386.54,0.9,0.12
8927,0.0,2688.65,0.9,0.04
8928,0.9999,5637.87,0.9,5073.72
8929,0.0,3879.48,0.9,0.05
8930,0.0,3997.35,0.9,0.03
8931,0.9999,3148.75,0.9,2833.59
8932,0.9985,3444.0,0.9,3094.85
8933,0.9521,1062.11,0.9,910.09
8934,1.0,2817.78,0.9,2535.89
8935,0.0,2037.2,0.9,0.02
8936,0.0,4775.48,0.9,0.11
8937,0.0,3568.16,0.9,0.07
8938,0.0,3526.85,0.9,0.02
8939,0.0,4919.17,0.9,0.06
8940,0.0,3579.57,0.9,0.04
8941,0.0,5847.18,0.9,0.25
8942,1e-04,3892.84,0.9,0.3
8943,0.0,5940.0,0.9,0.18
8944,0.0,5925.94,0.9,0.11
8945,0.0,4657.08,0.9,0.07
8946,0.0,6212.21,0.9,0.15
8947,1e-04,5083.56,0.9,0.3
8948,0.1132,4377.07,0.9,446.05
8949,0.9999,4981.68,0.9,4483.2
8950,0.0007,4694.57,0.9,2.98
8951,0.9996,2308.32,0.9,2076.73
8952,0.0003,3302.13,0.9,0.76
8953,0.0,5480.11,0.9,0.13
8954,0.0,2729.34,0.9,0.04
8955,0.9999,3855.95,0.9,3470.11
8956,0.0,5052.93,0.9,0.08
8957,0.543,4890.72,0.9,2389.97
8958,0.0,1902.41,0.9,0.04
8959,1e-04,6087.62,0.9,0.29
8960,1.0,3296.33,0.9,2966.55
8961,0.0,1745.39,0.9,0.02
8962,0.0,4900.9,0.9,0.07
8963,1e-04,3023.78,0.9,0.33
8964,0.0,4197.19,0.9,0.04
8965,1e-04,3253.5,0.9,0.23
8966,0.0,2730.86,0.9,0.05
8967,0.0,4672.53,0.9,0.07
8968,0.0,4165.2,0.9,0.05
8969,0.0,4953.1,0.9,0.07
8970,0.0,3430.19,0.9,0.05
8971,0.9999,4362.05,0.9,3925.59
8972,0.0002,5356.92,0.9,0.79
8973,0.0002,2864.97,0.9,0.58
8974,0.0,4298.1,0.9,0.03
8975,0.9999,4569.27,0.9,4111.83
8976,0.0,4776.62,0.9,0.08
8977,1e-04,4370.85,0.9,0.21
8978,0.0,2891.06,0.9,0.06
8979,0.0,6376.68,0.9,0.2
8980,0.8264,4119.43,0.9,3063.74
8981,0.0462,2931.99,0.9,121.87
8982,0.0,5121.15,0.9,0.07
8983,0.0,4358.51,0.9,0.05
8984,0.0,4634.23,0.9,0.1
8985,0.007,4790.59,0.9,30.35
8986,0.0004,6013.58,0.9,2.31
8987,0.0,6683.11,0.9,0.16
8988,1e-04,7547.74,0.9,0.39
8989,0.9999,5368.77,0.9,4831.53
8990,1e-04,4041.12,0.9,0.53
8991,0.0,8222.71,0.9,0.16
8992,0.0,4161.51,0.9,0.15
8993,0.0,3078.07,0.9,0.04
8994,0.9999,8497.09,0.9,7646.76
8995,0.0,4512.65,0.9,0.17
8996,1e-04,6799.78,0.9,0.49
8997,0.9999,4613.85,0.9,4152.14
8998,0.0,3972.96,0.9,0.04
8999,0.0,3873.5,0.9,0.14
9000,0.0,4650.76,0.9,0.06
9001,0.9999,6003.03,0.9,5401.99
9002,0.0,5378.53,0.9,0.13
9003,1.0,4337.96,0.9,3904.02
9004,1e-04,2965.42,0.9,0.18
9005,1.0,5183.89,0.9,4665.32
9006,1e-04,1764.28,0.9,0.17
9007,0.0,2343.27,0.9,0.08
9008,0.0,4163.31,0.9,0.06
9009,0.9999,5086.13,0.9,4577.22
9010,0.0,2762.81,0.9,0.05
9011,0.9999,5307.66,0.9,4776.64
9012,0.0,3030.31,0.9,0.05
9013,0.0,3895.72,0.9,0.04
9014,0.0,4340.82,0.9,0.04
9015,1e-04,5951.01,0.9,0.33
9016,0.0,3679.96,0.9,0.14
9017,0.0,3872.96,0.9,0.04
9018,1e-04,3536.09,0.9,0.23
9019,0.0,2410.73,0.9,0.04
9020,0.9999,1747.17,0.9,1572.24
9021,0.0,2832.86,0.9,0.03
9022,1.0,4790.72,0.9,4311.44
9023,0.0375,4334.53,0.9,146.39
9024,0.0,2517.01,0.9,0.03
9025,1e-04,2646.09,0.9,0.16
9026,0.0,2600.55,0.9,0.03
9027,0.0006,5840.46,0.9,3.15
9028,0.9998,1230.98,0.9,1107.68
9029,1e-04,3438.62,0.9,0.19
9030,0.0,3442.49,0.9,0.06
9031,0.1512,3172.82,0.9,431.63
9032,0.0,400.27,0.9,0.01
9033,0.0,6938.31,0.9,0.14
9034,0.9982,6731.08,0.9,6046.99
9035,0.9991,5413.68,0.9,4867.91
9036,0.0007,2989.03,0.9,1.75
9037,0.0,4130.02,0.9,0.04
9038,1.0,4000.39,0.9,3600.18
9039,0.0,3951.14,0.9,0.04
9040,0.0,4311.09,0.9,0.05
9041,0.0,3259.58,0.9,0.07
9042,1e-04,5236.89,0.9,0.57
9043,0.0,5192.19,0.9,0.08
9044,0.0,2722.14,0.9,0.03
9045,0.0,3575.57,0.9,0.06
9046,0.0,2299.41,0.9,0.03
9047,0.0,3389.73,0.9,0.04
9048,0.0,2957.93,0.9,0.03
9049,0.9999,7202.16,0.9,6481.32
9050,0.0,4816.02,0.9,0.06
9051,0.9996,3178.94,0.9,2859.9
9052,0.0006,6522.68,0.9,3.25
9053,1.0,5351.43,0.9,4816.05
9054,0.9998,5138.62,0.9,4624.04
9055,0.0,3816.64,0.9,0.08
9056,0.0003,4920.03,0.9,1.35
9057,0.0,2855.62,0.9,0.03
9058,0.9999,4672.3,0.9,4204.83
9059,0.0004,6125.11,0.9,1.98
9060,0.9975,4650.05,0.9,4174.57
9061,0.9942,4299.32,0.9,3846.82
9062,0.0,5210.41,0.9,0.14
9063,0.9994,4720.16,0.9,4245.56
9064,0.9999,2951.28,0.9,2655.91
9065,0.0,5088.63,0.9,0.07
9066,0.9999,5534.37,0.9,4980.57
9067,0.0,2801.64,0.9,0.05
9068,1e-04,6277.37,0.9,0.68
9069,1e-04,4409.84,0.9,0.23
9070,0.0,7263.73,0.9,0.23
9071,0.0,2826.78,0.9,0.06
9072,0.0,9351.88,0.9,0.25
9073,0.0,2229.88,0.9,0.03
9074,0.0,2694.13,0.9,0.04
9075,0.9999,5674.98,0.9,5107.21
9076,0.0,3910.97,0.9,0.03
9077,0.0,4575.99,0.9,0.13
9078,0.0,3798.18,0.9,0.11
9079,1e-04,4528.92,0.9,0.23
9080,0.0,5111.05,0.9,0.17
9081,0.0,6115.35,0.9,0.11
9082,0.0,3019.38,0.9,0.03
9083,0.0,4337.95,0.9,0.05
9084,1e-04,8001.74,0.9,0.36
9085,1e-04,5847.06,0.9,0.28
9086,0.0,2106.3,0.9,0.03
9087,1e-04,3434.39,0.9,0.38
9088,0.0,3112.68,0.9,0.04
9089,0.0,5183.18,0.9,0.1
9090,0.0,4732.76,0.9,0.06
9091,0.9998,5538.72,0.9,4983.64
9092,0.0,3347.43,0.9,0.03
9093,0.0,3763.41,0.9,0.03
9094,0.0026,3146.94,0.9,7.23
9095,0.0,5328.26,0.9,0.17
9096,0.0,3389.78,0.9,0.05
9097,0.0,5281.94,0.9,0.1
9098,1e-04,5392.27,0.9,0.35
9099,0.0,4748.6,0.9,0.08
9100,0.0,4380.73,0.9,0.04
9101,0.0,4846.76,0.9,0.06
9102,0.0,4078.89,0.9,0.09
9103,0.0,4525.73,0.9,0.1
9104,0.9999,5335.11,0.9,4801.19
9105,0.9999,4320.89,0.9,3888.5
9106,0.0,6271.08,0.9,0.16
9107,1e-04,3154.06,0.9,0.2
9108,1e-04,6968.16,0.9,0.83
9109,0.9999,2107.09,0.9,1896.21
9110,0.0027,4604.56,0.9,11.38
9111,0.0,5515.37,0.9,0.1
9112,0.0,3551.72,0.9,0.04
9113,0.0,5019.74,0.9,0.09
9114,0.9994,3197.38,0.9,2875.97
9115,1e-04,2636.99,0.9,0.15
9116,0.0,2178.86,0.9,0.03
9117,0.0,3759.72,0.9,0.05
9118,0.0,4585.88,0.9,0.08
9119,0.0,3062.64,0.9,0.03
9120,0.0,7622.29,0.9,0.16
9121,1e-04,5623.9,0.9,0.27
9122,0.0,3550.87,0.9,0.03
9123,1e-04,3497.9,0.9,0.16
9124,1e-04,5507.05,0.9,0.67
9125,0.9999,3055.47,0.9,2749.7
9126,0.0,758.44,0.9,0.03
9127,0.9999,2652.27,0.9,2386.79
9128,1e-04,3089.2,0.9,0.28
9129,0.9999,5797.57,0.9,5217.51
9130,0.0,4309.12,0.9,0.04
9131,0.0004,4266.95,0.9,1.67
9132,1e-04,4250.71,0.9,0.21
9133,1e-04,5436.53,0.9,0.64
9134,1e-04,5436.93,0.9,0.59
9135,0.9997,3082.37,0.9,2773.43
9136,0.0029,2971.07,0.9,7.89
9137,0.0,2321.1,0.9,0.02
9138,0.9999,3329.58,0.9,2996.19
9139,0.001,3155.5,0.9,2.97
9140,0.0,4130.82,0.9,0.09
9141,0.9999,3360.84,0.9,3024.57
9142,1e-04,4512.01,0.9,0.43
9143,0.0,3856.53,0.9,0.12
9144,0.0,2123.89,0.9,0.03
9145,0.0,2541.86,0.9,0.05
9146,1e-04,3746.12,0.9,0.24
9147,0.0,3490.29,0.9,0.02
9148,1e-04,6664.21,0.9,0.4
9149,0.0,4943.23,0.9,0.06
9150,0.0,3872.56,0.9,0.04
9151,0.0,3488.1,0.9,0.09
9152,1e-04,4889.47,0.9,0.37
